0.707585,-0.0105493,0.0956447,-0.529915,-0.0112045,0.0233722,-0.490826,0.981511,
0.710586,-0.0105493,0.111762,-0.516239,-0.0109184,0.0320558,-0.489238,0.996719,
0.713583,-0.0097821,0.160114,-0.495726,-0.0106039,0.0407482,-0.487708,0.999422,
0.716584,-0.0097821,0.127879,-0.468376,-0.0102692,0.0496239,-0.486198,0.999902,
0.719584,-0.00901488,0.0956447,-0.441026,-0.00991628,0.0580307,-0.484852,0.999982,
0.722586,-0.00901488,0.143996,-0.447863,-0.00960513,0.0642607,-0.484043,0.999995,
0.725585,-0.00863127,0.0634103,-0.420513,-0.00933023,0.0685739,-0.483699,0.999998,
0.728585,-0.00863127,-0.033293,-0.4,-0.00913895,0.0692975,-0.484181,0.999998,
0.731584,-0.00863127,-0.0171758,-0.358974,-0.00893783,0.070554,-0.484519,0.999999,
0.734584,-0.00824765,0.0956447,-0.338462,-0.008712,0.0723306,-0.484722,0.999999,
0.737583,-0.00824765,0.0795275,-0.358974,-0.00853795,0.0721796,-0.485351,0.999999,
0.740585,-0.00824765,0.0634103,-0.352137,-0.00842146,0.0702095,-0.486359,0.999998,
0.743582,-0.00786404,-0.00105861,-0.331624,-0.00832816,0.0673327,-0.487537,0.999997,
0.746583,-0.00786404,-0.00105861,-0.324786,-0.00822618,0.0647111,-0.488612,0.999995,
0.749584,-0.00786404,0.0311758,-0.304274,-0.00809596,0.0634377,-0.489339,0.999994,
0.752585,-0.00786404,0.127879,-0.317949,-0.00796321,0.0626088,-0.489932,0.999993,
0.755573,-0.00786404,-0.0171758,-0.311111,-0.00787227,0.0604041,-0.490817,0.999989,
0.758584,-0.00786404,-0.0171758,-0.311111,-0.00778518,0.0582105,-0.49167,0.999982,
0.761584,-0.00786404,-0.0655275,-0.304274,-0.00770859,0.0556125,-0.492581,0.99997,
0.764585,-0.00748043,0.047293,-0.324786,-0.0075944,0.0544058,-0.493138,0.999962,
0.767584,-0.00748043,-0.00105861,-0.283761,-0.00756267,0.0503787,-0.494307,0.999916,
0.770587,-0.00748043,-0.0655275,-0.276923,-0.00753827,0.0462487,-0.495456,0.999808,
0.773585,-0.00748043,-0.00105861,-0.324786,-0.00745153,0.0450988,-0.495889,0.999758,
0.776584,-0.00748043,-0.00105861,-0.249573,-0.00744717,0.0409366,-0.496978,0.999444,
0.779584,-0.00748043,-0.00105861,-0.270085,-0.0074342,0.0375841,-0.497843,0.998913,
0.782586,-0.00748043,-0.00105861,-0.304274,-0.00737943,0.035862,-0.498313,0.998466,
0.785584,-0.00748043,0.0311758,-0.276923,-0.00731815,0.0346594,-0.498642,0.99805,
0.788571,-0.00748043,-0.033293,-0.270085,-0.00728353,0.0326161,-0.49915,0.997066,
0.79197,-0.00748043,-0.00105861,-0.283761,-0.00724732,0.0308684,-0.499573,0.995842,
0.794586,-0.00748043,0.0150586,-0.270085,-0.00718206,0.0304944,-0.49967,0.995519,
0.797582,-0.00748043,0.0150586,-0.263248,-0.0071427,0.0292702,-0.499953,0.99428,
0.800585,-0.00748043,0.047293,-0.283761,-0.00712969,0.02705,-0.500442,0.991096,
0.803583,-0.00748043,-0.0171758,-0.297436,-0.0071417,0.0240285,-0.501097,0.983767,
0.806594,-0.00748043,-0.00105861,-0.297436,-0.00714696,0.0213324,-0.50166,0.972326,
